marvel_id,year,month,date,number-date,publisher,genre,price,title,number,box,norm grade,grade,CGC,community url,community low,community high,qualified,For Sale,Sold Price,Sold Date,artist,nice panels,notes
11060,1965,Dec,12/01/1965,139-12/01/1965,Marvel,Super-hero,NFS,Strange Tales,139,3,4,4,,,,,,,,,"Kirby, Ditko",,
11062,1966,Jan,01/01/1966,140-01/01/1966,Marvel,Super-hero,NFS,Strange Tales,140,3,4,4,,,,,,,,,"Kirby, Ditko",,
11063,1966,Feb,02/01/1966,141-02/01/1966,Marvel,Super-hero,NFS,Strange Tales,141,3,5,5,,,,,,,,,"Kirby, Ditko",,
11064,1966,Mar,03/01/1966,142-03/01/1966,Marvel,Super-hero,NFS,Strange Tales,142,3,5,5,,,,,,,,,"Kirby, Ditko",,
11065,1966,Apr,04/01/1966,143-04/01/1966,Marvel,Super-hero,NFS,Strange Tales,143,3,5,5,,,,,,,,,"Kirby, Ditko",,
11067,1966,June,06/01/1966,145-06/01/1966,Marvel,Super-hero,NFS,Strange Tales,145,3,5,5,,,,,,,,,"Kirby, Ditko",,
11068,1966,July,07/01/1966,146-07/01/1966,Marvel,Super-hero,NFS,Strange Tales,146,3,4,4,,,,,,,,,"Kirby, Ditko",,
11069,1966,Aug,08/01/1966,147-08/01/1966,Marvel,Super-hero,NFS,Strange Tales,147,3,5,5,,,,,,,,,"Kirby, Billy Elliot",,
11069,1966,Aug,08/01/1966,147-08/01/1966,Marvel,Super-hero,NFS,Strange Tales,147,3,5,5,,,,,,,,,"Kirby, Billy Elliot",,copy #2
11071,1966,Oct,10/01/1966,149-10/01/1966,Marvel,Super-hero,NFS,Strange Tales,149,3,4,4,,,,,,,,,"Kirby, Billy Elliot",,
11073,1966,Nov,11/01/1966,150-11/01/1966,Marvel,Super-hero,NFS,Strange Tales,150,3,3,3,,,,,,,,,"Kirby, Billy Elliot",,
11075,1967,Jan,01/01/1967,152-01/01/1967,Marvel,Super-hero,NFS,Strange Tales,152,3,2,2,,,,,,,,,"Kirby, Billy Elliot",,
22141,1962,Jan,01/01/1962,1-01/01/1962,Marvel,Super-hero,NFS,Strange Tales Annual,1,3,1,1.5,,,,,,,,,"Kirby, Ditko",,
22142,1963,Jun,06/01/1963,2-06/01/1963,Marvel,Super-hero,NFS,Strange Tales Annual,2,3,4,4.5,,,,,,,,,"Kirby, Ditko",,
17062,1968,May,05/01/1968,1-05/01/1968,Marvel,Super-hero,NFS,Sub-Mariner,1,3,1,1.5,,,,,,,,,John Buscema,,
17106,1968,Sep,09/01/1968,5-09/01/1968,Marvel,Super-hero,NFS,Sub-Mariner,5,3,1,1.5,,,,,,,,,John Buscema,,
#N/A,1973,Oct,10/01/1973,4-10/01/1973,DC,Fantasy,NFS,Sword of Sorcery,4,4,0,0.5,,,,,,,,,"Chaykin, Inc.",,
#N/A,1968,Oct,10/01/1968,1-10/01/1968,Marvel,Super-hero,NFS,Tales of Asgard,1,3,5,6,,,,,,,,,Jack Kirby,,
11281,1959,July,07/01/1959,4-07/01/1959,Marvel,Super-hero,NFS,Tales of Suspense,4,3,0,0.5,,,,,,,,,"Kirby, Ditko",,
11273,1962,Aug,08/01/1962,32-08/01/1962,Marvel,Super-hero,NFS,Tales of Suspense,32,3,0,0.5,,,,,,,,,Jack Kirby,,
11275,1962,Oct,10/01/1962,34-10/01/1962,Marvel,Super-hero,NFS,Tales of Suspense,34,3,3,3.5,,,,,,,,,"Kirby, Ditko",,
11282,1963,Apr,04/01/1963,40-04/01/1963,Marvel,Super-hero,NFS,Tales of Suspense,40,3,2,2.5,,,,,,,,,"Kirby, Ditko",,
11285,1963,July,07/01/1963,43-07/01/1963,Marvel,Super-hero,NFS,Tales of Suspense,43,3,6,7,,,,,,,,,"Kirby, Ditko",,
11287,1963,Sep,09/01/1963,45-09/01/1963,Marvel,Super-hero,NFS,Tales of Suspense,45,3,2,2,,,,,,,,,Don Heck,,
11289,1963,Nov,11/01/1963,47-11/01/1963,Marvel,Super-hero,NFS,Tales of Suspense,47,3,1,1,,,,,,,,,Don Heck,,
11290,1963,Dec,12/01/1963,48-12/01/1963,Marvel,Super-hero,NFS,Tales of Suspense,48,3,5,6,,,,,,,,,Steve Ditko,,
11291,1964,Jan,01/01/1964,49-01/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,49,3,5,5,,,,,,,,,Ditko-Reinman,,
11293,1964,Feb,02/01/1964,50-02/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,50,3,4,4.5,,,,,,,,,Don Heck,,
11294,1964,Mar,03/01/1964,51-03/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,51,3,0,0.1,,,,,,,,,Don Heck,,
11295,1964,Apr,04/01/1964,52-04/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,52,3,4,4,,,,,,,,,Don Heck,,
11296,1964,May,05/01/1964,53-05/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,53,3,3,3.5,,,,,,,,,Don Heck,,
11297,1964,June,06/01/1964,54-06/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,54,3,3,3,,,,,,,,,Don Heck,,
11298,1964,July,07/01/1964,55-07/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,55,3,3,3.5,,,,,,,,,Don Heck,,
11299,1964,Aug,08/01/1964,56-08/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,56,3,0,0.5,,,,,,,,,Don Heck,,
11300,1964,Sep,09/01/1964,57-09/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,57,3,5,5,,,,,,,,,,,
11301,1964,Oct,10/01/1964,58-10/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,58,3,5,6,,,,,,,,,Don Heck,,
11302,1964,Nov,11/01/1964,59-11/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,59,A,7,7,4659391020,,,,,,,,,,
11304,1964,Dec,12/01/1964,60-12/01/1964,Marvel,Super-hero,NFS,Tales of Suspense,60,3,1,1.5,,,,,,,,,"Jack Kirby, Don Heck",,
11305,1965,Jan,01/01/1965,61-01/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,61,3,5,5.5,,,,,,,,,Jack Kirby,,
11306,1965,Feb,02/01/1965,62-02/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,62,3,5,6,,,,,,,,,Jack Kirby,,
11307,1965,March,03/01/1965,63-03/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,63,A,7,7.5,,,,,,,,,,,
11308,1965,Apr,04/01/1965,64-04/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,64,3,5,6,,,,,,,,,Jack Kirby,,
11309,1965,May,05/01/1965,65-05/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,65,3,5,6,,,,,,,,,Jack Kirby,,
11311,1965,July,07/01/1965,67-07/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,67,3,5,6,,,,,,,,,Jack Kirby,,
11316,1965,Nov,11/01/1965,71-11/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,71,3,6,6.5,,,,,,,,,Jack Kirby,,
11317,1965,Dec,12/01/1965,72-12/01/1965,Marvel,Super-hero,NFS,Tales of Suspense,72,3,6,6.5,,,,,,,,,Jack Kirby,,
11318,1966,Jan,01/01/1966,73-01/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,73,3,4,4.5,,,,,,,,,Jack Kirby,,
11319,1966,Feb,02/01/1966,74-02/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,74,3,5,5,,,,,,,,,Adam Austin,,
11320,1966,Mar,03/01/1966,75-03/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,75,3,5,5.5,,,,,,,,,Adam Austin,,
11321,1966,Apr,04/01/1966,76-04/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,76,3,4,4.5,,,,,,,,,"Adam Austin, Johnny Romita",,
11322,1966,May,05/01/1966,77-05/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,77,3,5,5,,,,,,,,,"Adam Austin, Johnny Romita",,
11324,1966,July,07/01/1966,79-07/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,79,3,5,6,,,,,,,,,Jack Kirby,,
11328,1966,Oct,10/01/1966,82-10/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,82,3,5,5,,,,,,,,,Jack Kirby,,
11329,1966,Nov,11/01/1966,83-11/01/1966,Marvel,Super-hero,NFS,Tales of Suspense,83,3,4,4,,,,,,,,,Jack Kirby,,
11331,1967,Jan,01/01/1967,85-01/01/1967,Marvel,Super-hero,NFS,Tales of Suspense,85,3,3,3.5,,,,,,,,,Jack Kirby,,
11389,1963,Aug,08/01/1963,46-08/01/1963,Marvel,Super-hero,NFS,Tales to Astonish,46,3,2,2,,,,,,,,,Don Heck,,
11391,1963,Oct,10/01/1963,48-10/01/1963,Marvel,Super-hero,NFS,Tales to Astonish,48,3,3,3,,,,,,,,,Don Heck,,
11392,1963,Nov,11/01/1963,49-11/01/1963,Marvel,Super-hero,NFS,Tales to Astonish,49,3,5,6,,,,,,,,,Jack Kirby,,
11394,1963,Dec,12/01/1963,50-12/01/1963,Marvel,Super-hero,NFS,Tales to Astonish,50,3,4,4,,,,,,,,,Jack Kirby,,
11397,1964,Mar,03/01/1964,53-03/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,53,3,4,4,,,,,,,,,Dick Ayers,,
11400,1964,June,06/01/1964,56-06/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,56,3,3,3,,,,,,,,,Dick Ayers,,
11401,1964,July,07/01/1964,57-07/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,57,3,5,5.5,,,,,,,,,Dick Ayers,,
11402,1964,Aug,08/01/1964,58-08/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,58,3,4,4.5,,,,,,,,,Dick Ayers,,
11403,1964,Sep,09/01/1964,59-09/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,59,3,4,4.5,,,,,,,,,Dick Ayers,,
11405,1964,Oct,10/01/1964,60-10/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,60,3,4,4,,,,,,,,,Steve Ditko,,
11406,1964,Nov,11/01/1964,61-11/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,61,3,5,6,,,,,,,,,Steve Ditko,,all Ditko
11407,1964,Dec,12/01/1964,62-12/01/1964,Marvel,Super-hero,NFS,Tales to Astonish,62,3,5,5,,,,,,,,,Steve Ditko,,
11408,1965,Jan,01/01/1965,63-01/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,63,3,4,4.5,,,,,,,,,Steve Ditko,,
11409,1965,Feb,02/01/1965,64-02/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,64,3,5,5.5,,,,,,,,,Steve Ditko,,
11410,1965,Mar,03/01/1965,65-03/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,65,3,5,6,,,,,,,,,Steve Ditko,,
11411,1965,Apr,04/01/1965,66-04/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,66,3,5,6,,,,,,,,,Steve Ditko,,
11412,1965,May,05/01/1965,67-05/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,67,3,5,6,,,,,,,,,Steve Ditko,,
11413,1965,June,06/01/1965,68-06/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,68,3,5,6,,,,,,,,,Jack Kirby,,
11416,1965,Aug,08/01/1965,70-08/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,70,3,5,6,,,,,,,,,Jack Kirby,,
11417,1965,Sep,09/01/1965,71-09/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,71,3,5,6,,,,,,,,,Jack Kirby,,Pop Art Productions
11419,1965,Nov,11/01/1965,73-11/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,73,3,4,4.5,,,,,,,,,Jack Kirby,,Kirby layouts
11420,1965,Dec,12/01/1965,74-12/01/1965,Marvel,Super-hero,NFS,Tales to Astonish,74,3,5,5,,,,,,,,,Jack Kirby,,
11421,1966,Jan,01/01/1966,75-01/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,75,3,5,6,,,,,,,,,Jack Kirby,,
11422,1966,Feb,02/01/1966,76-02/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,76,3,5,6,,,,,,,,,Jack Kirby,,
11423,1966,Mar,03/01/1966,77-03/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,77,3,4,4.5,,,,,,,,,Jack Kirby,,
11424,1966,Apr,04/01/1966,78-04/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,78,3,5,6,,,,,,,,,Jack Kirby,,
11425,1966,May,05/01/1966,79-05/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,79,3,5,6,,,,,,,,,Jack Kirby,,
11427,1966,June,06/01/1966,80-06/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,80,3,2,2.5,,,,,,,,,Jack Kirby,,
11428,1966,July,07/01/1966,81-07/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,81,3,1,1.5,,,,,,,,,Jack Kirby,,
11429,1966,Aug,08/01/1966,82-08/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,82,3,1,1.5,,,,,,,,,Jack Kirby,,
11432,1966,Nov,11/01/1966,85-11/01/1966,Marvel,Super-hero,NFS,Tales to Astonish,85,3,1,1.5,,,,,,,,,"Gene Colan, John Buscema",,
11434,1967,Jan,01/01/1967,87-01/01/1967,Marvel,Super-hero,NFS,Tales to Astonish,87,3,1,1,,,,,,,,,"Bill Everett, John Buscema",,
#N/A,1965,Nov,11/01/1965,1-11/01/1965,Radio Comics,Super-hero,NFS,The Mighty Crusaders,1,3,2,2,,,,,,,,,,,
26701,1965,Jul,07/01/1965,1-07/01/1965,Marvel,Super-hero,NFS,Thor Annual,1,2,6,7,,,,,,,,,,,
16681,1966,Sep,09/01/1966,2-09/01/1966,Marvel,Super-hero,NFS,Thor Annual,2,2,5,5,,,,,,,,,Jack Kirby,,
18576,1960,Aug,08/01/1960,55-08/01/1960,Hercules,Cowboy,NFS,Two-Gun Kid,55,4,3,3,,,,,,,,,Severin,,
18581,1962,Nov,11/01/1962,60-11/01/1962,Non-Pareil,Cowboy,NFS,Two-Gun Kid,60,4,1,1,,,,,,,,,Jack Kirby,10,
18582,1963,Jan,01/01/1963,61-01/01/1963,Non-Pareil,Cowboy,NFS,Two-Gun Kid,61,4,1,1,,,,,,,,,Jack Kirby,,
18589,1964,Mar,03/01/1964,68-03/01/1964,Marvel,Cowboy,NFS,Two-Gun Kid,68,4,1,1,,,,,,,,,Dick Ayers,,
18590,1964,May,05/01/1964,69-05/01/1964,Marvel,Cowboy,NFS,Two-Gun Kid,69,4,2,2,,,,,,,,,Dick Ayers,,
18592,1964,Sep,09/01/1964,71-09/01/1964,Marvel,Cowboy,NFS,Two-Gun Kid,71,4,3,3.5,,,,,,,,,Dick Ayers,,
18593,1964,Nov,11/01/1964,72-11/01/1964,Marvel,Cowboy,NFS,Two-Gun Kid,72,4,4,4,,,,,,,,,Dick Ayers,,
18594,1965,Jan,01/01/1965,73-01/01/1965,Marvel,Cowboy,NFS,Two-Gun Kid,73,4,4,4.5,,,,,,,,,Dick Ayers,,
18595,1965,Mar,03/01/1965,74-03/01/1965,Marvel,Cowboy,NFS,Two-Gun Kid,74,4,5,5,,,,,,,,,Dick Ayers,,
18596,1965,May,05/01/1965,75-05/01/1965,Marvel,Cowboy,NFS,Two-Gun Kid,75,4,5,6,,,,,,,,,Dick Ayers,,
18597,1965,July,07/01/1965,76-07/01/1965,Marvel,Cowboy,NFS,Two-Gun Kid,76,4,7,8,,,,,,,,,"Dick Ayers, Vince Colletta",,
18598,1965,Sep,09/01/1965,77-09/01/1965,Marvel,Cowboy,NFS,Two-Gun Kid,77,4,5,5,,,,,,,,,Dick Ayers,,
18599,1965,Nov,11/01/1965,78-11/01/1965,Marvel,Cowboy,NFS,Two-Gun Kid,78,4,6,7,,,,,,,,,Dick Ayers,,
18600,1966,Jan,01/01/1966,79-01/01/1966,Marvel,Cowboy,NFS,Two-Gun Kid,79,4,4,4,,,,,,,,,Dick Ayers,,
18601,1966,Mar,03/01/1966,80-03/01/1966,Marvel,Cowboy,NFS,Two-Gun Kid,80,4,5,6,,,,,,,,,Dick Ayers,,
18603,1966,July,07/01/1966,82-07/01/1966,Marvel,Cowboy,NFS,Two-Gun Kid,82,4,5,6,,,,,,,,,Dick Ayers,,
#N/A,1957,Sep,09/01/1957,1-09/01/1957,Atlas,Humor,NFS,Willie the Wise-Guy,1,4,0,0.5,,,,,,,,,Stan Lee (writer),,
12466,1963,Nov,11/01/1963,2-11/01/1963,Marvel,Super-hero,NFS,X-Men,2,2,2,2,,,,,,,,,Jack Kirby,,
12477,1964,Jan,01/01/1964,3-01/01/1964,Marvel,Super-hero,NFS,X-Men,3,2,2,2,,,,,,,,,Jack Kirby,,
12488,1964,March,03/01/1964,4-03/01/1964,Marvel,Super-hero,NFS,X-Men,4,2,1,1,,,,,,,,,Jack Kirby,,
12499,1964,May,05/01/1964,5-05/01/1964,Marvel,Super-hero,NFS,X-Men,5,2,2,2,,,,,,,,,Jack Kirby,,
12510,1964,July,07/01/1964,6-07/01/1964,Marvel,Super-hero,NFS,X-Men,6,2,6,7,,,,,,,,,Jack Kirby,,
12521,1964,Sep,09/01/1964,7-09/01/1964,Marvel,Super-hero,NFS,X-Men,7,2,6,7,,,,,,,,,Jack Kirby,,
12532,1964,Nov,11/01/1964,8-11/01/1964,Marvel,Super-hero,NFS,X-Men,8,2,6,7,,,,,,,,,Jack Kirby,,
12543,1965,Jan,01/01/1965,9-01/01/1965,Marvel,Super-hero,NFS,X-Men,9,A,7,7.5,,,,,,,,,Jack Kirby,,
12414,1965,Mar,03/01/1965,10-03/01/1965,Marvel,Super-hero,NFS,X-Men,10,A,7,7,4659391006,,,,,,,,Jack Kirby,,
12425,1965,May,05/01/1965,11-05/01/1965,Marvel,Super-hero,NFS,X-Men,11,A,6.5,6.5,4659391007,,,,,,,,Jack Kirby,,
12436,1965,July,07/01/1965,12-07/01/1965,Marvel,Super-hero,NFS,X-Men,12,A,6.5,6.5,yes,,,,,,889.50,2026-02-20,Jack Kirby,,
12447,1965,Sep,09/01/1965,13-09/01/1965,Marvel,Super-hero,NFS,X-Men,13,A,6,6,4659391008,,,,,,,,Jack Kirby,,
12458,1965,Nov,11/01/1965,14-11/01/1965,Marvel,Super-hero,NFS,X-Men,14,A,5.5,5.5,yes,,,,,,$359.46,"Feb 15, 2026",Jack Kirby,,
12461,1965,Dec,12/01/1965,15-12/01/1965,Marvel,Super-hero,NFS,X-Men,15,A,7,7.5,,,,,,,,,Jack Kirby,,
12462,1966,Jan,01/01/1966,16-01/01/1966,Marvel,Super-hero,NFS,X-Men,16,A,5,5,4659391009,,,,,,,,Jack Kirby,,
12463,1966,Feb,02/01/1966,17-02/01/1966,Marvel,Super-hero,NFS,X-Men,17,2,5,5,,,,,,,,,Jack Kirby,,
12464,1966,Mar,03/01/1966,18-03/01/1966,Marvel,Super-hero,NFS,X-Men,18,A,5,5,4659391010,,,,,,,,Jay Gavin,,
12465,1966,April,04/01/1966,19-04/01/1966,Marvel,Super-hero,NFS,X-Men,19,A,7,7.5,,,,,,,,,Jay Gavin,,
12467,1966,May,05/01/1966,20-05/01/1966,Marvel,Super-hero,NFS,X-Men,20,2,5,6,,,,,,,,,Jay Gavin,,
12468,1966,June,06/01/1966,21-06/01/1966,Marvel,Super-hero,NFS,X-Men,21,2,3,3.5,,,,,,,,,Jay Gavin,,
12469,1966,July,07/01/1966,22-07/01/1966,Marvel,Super-hero,NFS,X-Men,22,2,5,6,,,,,,,,,Jay Gavin,,
12470,1966,Aug,08/01/1966,23-08/01/1966,Marvel,Super-hero,NFS,X-Men,23,2,5,5,4659391011,,,,,https://www.ebay.com/itm/157719306674,,,Werner Roth,,
12471,1966,Sep,09/01/1966,24-09/01/1966,Marvel,Super-hero,NFS,X-Men,24,A,7,7.5,,,,,,,,,Werner Roth,,
12472,1966,Oct,10/01/1966,25-10/01/1966,Marvel,Super-hero,NFS,X-Men,25,A,7,7.5,,,,,,,,,Werner Roth,,
#N/A,1967,Oct,10/01/1967,0-10/01/1967,Zap,Alt,NFS,Zap Comix,0,4,4,4,,,,,,,,,,,
#N/A,1967,Nov,11/01/1967,1-11/01/1967,Zap,Alt,NFS,Zap Comix,1,4,4,4,,,,,,,,,,,
#N/A,1968,Dec,12/01/1968,2-12/01/1968,Zap,Alt,NFS,Zap Comix,2,4,6,7,,,,,,,,,,,
#N/A,1968,Oct,10/01/1968,3-10/01/1968,Zap,Alt,NFS,Zap Comix,3,4,4,4,,,,,,,,,,,
#N/A,1969,Aug,08/01/1969,4-08/01/1969,Zap,Alt,NFS,Zap Comix,4,4,3,3.5,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,16881.26,,,,
,,,,,,,,,,,,,,,,,,,888.4873684,,,,
